,user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
411540,-EMN_12ERvw14C8nagn6Sw,Eve,9,2011-07-30 15:49:43,8,7,3,1,3.0,0,0,0,0,0,0,0,0,0,0,0
411552,Sn_tB6yYEuigFwf219F6Rw,SAVE,6,2011-01-18 15:14:27,4,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0
411603,ZxkaOO4KbFA8IkC4ZELtLA,Aye,45,2011-09-10 21:46:20,33,10,12,3,3.94,0,1,0,0,0,1,9,1,1,0,0
411628,HrF1-s7NHZ2iZK4CuWfCkw,Anthony,134,2010-01-10 22:19:23,83,13,30,4,3.67,1,2,0,0,0,1,1,2,2,0,0
411772,JOX3iLfQH9K_tzqsI4CoDg,Tameka,1,2011-02-02 01:27:04,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
411830,7dOQ5wHR9fREQAX-pP8r_Q,Jennifer,16,2011-11-04 20:25:16,18,3,6,2,4.76,0,2,0,0,0,0,2,0,0,0,0
411836,CE-DCo_aykbuuLum5o6EIw,Julie,79,2010-06-05 00:50:04,41,11,15,1,4.57,0,1,0,0,0,2,1,0,0,2,0
411861,pSWOnbQ6GfrQEiNFakCKkQ,Kay,13,2007-02-21 20:12:35,24,2,12,4,3.36,0,3,1,0,0,0,0,1,1,0,0
411919,LlXIR4Hg2J1ucqez_AlPMg,James,2,2012-05-18 18:50:46,1,3,0,2,3.0,0,0,0,0,0,0,0,0,0,0,0
411921,wOJHB_uUB2rOjpx58Au6PQ,Bonnie,57,2010-09-25 15:40:33,85,16,17,3,4.1,0,0,0,0,0,0,1,2,2,0,0
411942,kBIUbvqJGlxtpm2LwSoXlA,Matt,1,2011-09-01 21:30:56,1,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
411990,wfqhKH3Ku-sqIkWEMMtvTA,Nate,38,2012-09-01 17:55:12,82,15,13,0,3.63,0,0,0,0,0,1,0,1,1,3,0
411996,NDQQWxh0sPFNC27Dr9jyzw,Megan,5,2012-06-09 14:15:35,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0
412013,TF4ftSTYOgXPBdV6sG4fYg,Ivy,18,2011-11-24 19:48:22,7,3,7,5,4.16,0,0,0,0,0,1,0,0,0,0,0
412046,uq8JaIN149eA2p6mbxDvvQ,Kris,18,2012-06-14 14:19:08,11,8,3,1,2.52,0,0,0,0,0,0,0,0,0,1,0
412052,4Y-1bxC_s5mh4rBX0eKlWQ,AKa,47,2009-07-04 00:30:12,75,6,17,3,3.88,0,0,0,0,0,1,0,1,1,0,0
412056,gIXG-di65tYdwhHmIQeFSw,Steve,16,2010-11-08 17:32:40,13,3,4,0,4.29,0,1,0,0,0,0,0,0,0,0,0
412077,nFUcwPbt1xEXSL-LFF5RYA,Amy,17,2009-10-08 02:12:13,10,4,5,1,3.88,0,0,0,1,0,2,0,0,0,0,1
412109,lcrAT0rmS8IYmQDoVRa1yg,Arielle,9,2009-11-11 06:13:32,10,4,3,0,3.89,0,0,0,0,0,1,0,0,0,0,0
412163,LwQdsPvP5v7fxB9q-Tcsuw,Erin,130,2008-05-16 04:18:17,108,26,43,2,3.98,2,4,0,0,0,1,3,6,6,0,0
412182,6l6EtZ6kKoccKK-A3HRTlg,Mike,88,2010-01-31 21:07:15,72,17,27,9,3.78,0,4,0,0,0,7,4,4,4,2,0
412275,eHMF77neVkEDvTJ_6iQ5Zg,Bjorn,23,2009-06-07 00:08:12,32,14,2,2,4.29,0,0,0,0,0,0,1,0,0,0,0
412317,ycdfGZHO7WTid_Ywk9-AYg,Shawn,7,2010-06-12 21:14:59,15,0,1,1,2.86,0,0,0,0,0,0,0,0,0,1,0
412321,2oGWcu5yjWQbnwlQcMlmJA,Emmy,33,2010-10-19 22:17:37,45,10,12,1,4.03,1,1,0,0,0,0,1,0,0,2,0
412360,Oo4695-iYybG9Mxgc1p3_Q,Patricia,14,2011-01-28 03:29:49,12,2,2,1,2.87,1,0,0,0,0,0,0,0,0,0,0
412379,WE2pK-ZSV_YyKOUsPzc6kg,J.,26,2011-05-07 15:01:44,20,4,5,0,3.66,1,0,0,0,0,1,1,1,1,2,0
412452,JCnFnkevvJMXiAv-0wu-eQ,Amelia,7,2010-03-09 01:45:23,4,2,2,0,4.43,0,0,0,0,0,1,2,0,0,0,0
412544,-CBdw6_Rai_gkEkSbIaKWw,Bill,40,2012-03-07 02:55:11,16,0,9,0,4.76,0,0,0,0,0,0,0,0,0,0,0
412593,mmpaiY1cm9bvt3cWYI4pQw,No,517,2010-04-30 22:07:03,2094,1172,1447,108,3.27,217,20,8,19,0,121,107,118,118,96,81
412609,JXRZU-XT74voldciPzHd7Q,Ken,365,2010-02-07 23:56:09,401,93,177,8,3.85,3,1,1,0,0,13,9,5,5,5,5
412627,GsBDSxvX4VcvmdVODoJ_lQ,Al,16,2009-01-30 20:14:55,13,3,7,1,4.31,0,0,0,0,0,0,2,0,0,0,1
412675,9se-mLQlbyHNjs0A2YI5Qw,Chris,8,2010-01-19 22:38:28,17,2,1,6,4.63,0,0,2,0,0,0,1,2,2,1,0
412676,S3tQaAGA6vr8KeEG3xSjUA,Tori,11,2008-09-17 17:30:34,22,0,9,1,3.91,0,0,0,1,0,0,0,1,1,0,0
412916,Men23XwGSyHAVwJYLesPLg,Andrea,17,2011-06-29 22:32:16,17,0,0,0,4.29,1,0,0,0,0,0,0,0,0,0,0
412992,B1dkDd6mXIuVZ4cgt9m6BA,Melody,41,2011-04-30 20:59:46,54,7,31,3,4.39,0,0,0,0,0,0,1,0,0,0,0
412999,fLr8Lw6Xl4PzYCVTDDtf0A,Cristina,6,2011-04-29 20:39:48,7,1,1,1,4.67,0,0,0,0,0,0,0,0,0,0,1
413013,KPOCTH7PnZGaHdob-gbrhw,Mark,39,2010-04-14 23:06:32,54,5,11,2,3.81,0,1,0,0,0,0,0,0,0,0,0
413015,Zbn1W7ABCxhGvZg0_GXYwQ,Meredith,40,2008-12-05 19:03:39,100,35,12,0,3.12,0,0,0,0,0,0,1,1,1,1,0
413178,lrH4eU7Mq4KypyQQ8y-low,Brenna,23,2011-01-03 16:18:39,31,14,19,2,4.44,0,0,0,0,0,0,0,0,0,1,0
413216,ghCnqMBiwCggZqKOUHP91g,Chon,15,2006-02-16 03:43:31,17,4,12,3,4.6,0,0,1,0,0,1,0,1,1,0,0
413228,dGT0g7kHt9IzryiITiP2Pw,Justine,194,2011-04-18 19:23:09,208,95,77,7,3.67,1,0,0,0,0,6,3,3,3,2,1
413276,zU3_rd4fCV8_XQC8b9BMeA,Mandy,17,2012-01-07 02:28:41,25,7,6,2,3.44,0,0,0,0,0,1,1,1,1,0,0
413402,vQo6GGSU7iOt2ioTs-ZvLQ,Jeremy,18,2007-08-17 02:31:56,21,10,6,1,4.55,0,0,1,0,0,1,0,0,0,0,1
413414,OVYKwfIgk5fgd65wproCWQ,Lana,13,2012-11-05 23:07:03,11,0,12,3,4.62,1,0,0,0,0,0,0,1,1,0,0
413483,O4_C7DIOGVuNfGOVNIxTUw,Baratier,37,2011-05-23 21:46:04,37,1,12,0,3.84,0,0,0,0,0,0,1,0,0,1,0
413494,dM365dXFHfYukFz6n7zBfA,Nicholas,26,2011-06-26 11:24:54,9,3,9,1,4.82,0,0,0,0,0,0,0,0,0,0,0
413505,3-LB216ps5-2CDcWc3ek-A,kat,30,2009-01-15 05:14:13,44,7,2,0,4.48,0,0,0,0,0,1,1,0,0,0,0
413535,ErTt91utZHYK2Eaz_rNduw,Gene,54,2009-08-25 01:35:06,67,9,17,3,3.98,0,0,0,0,0,1,2,3,3,0,1
413620,yJ3j2lwINp_xi9a4myRD5Q,Adam,6,2011-05-09 21:43:29,2,0,0,0,4.33,0,0,0,0,0,0,0,0,0,0,0
413668,8v3sRmiNWrQUF5AMfIgDSQ,Cheryl,11,2009-05-16 15:43:25,4,0,1,0,4.91,0,1,0,0,0,0,0,0,0,0,0
413738,OOPSrZrby_mGhUkQMKj-rw,Stephen,155,2008-06-03 20:41:11,348,215,74,3,2.24,0,1,0,0,0,10,7,3,3,3,0
413890,8CWa-KgKflw16Hwi4TElAw,Brett,22,2011-08-28 14:43:04,19,2,9,0,3.52,1,1,0,0,0,0,2,1,1,1,0
413928,JnFbHJmLw07noRzbNF-Pjw,Sophia,162,2012-07-17 18:40:08,165,26,74,21,4.08,4,4,1,1,0,3,5,11,11,1,5
413936,7TIHwgEaVH9V-Km_3J5ORg,Mauro,29,2009-04-30 17:33:56,206,27,159,6,3.09,0,1,0,0,2,2,2,1,1,0,0
414000,FHMOTg7OtpBeTZ7MCi05cQ,Steve,92,2010-05-07 18:38:32,59,4,9,0,3.92,0,1,0,0,0,2,0,1,1,1,0
414074,3NbIqBziJJ-UhgV1vx3hBA,erica,8,2011-08-14 19:39:34,3,1,0,0,4.13,0,0,0,0,0,1,3,0,0,0,0
414096,Bqe0HSxLfDfc38AxlKxYbQ,Stan,177,2008-10-26 07:21:03,221,72,70,6,3.35,1,1,0,0,0,4,4,2,2,4,0
414224,eNF2oj4_eq9dDY5aaljCgw,Sarah,10,2011-01-12 07:37:57,7,0,3,0,3.8,0,0,0,0,0,0,0,0,0,0,0
414289,6rdJ-Mz4HKs05cDgJanrUw,Benjamin,172,2012-02-14 23:56:04,110,50,35,3,3.45,1,2,0,0,0,1,10,6,6,3,0
414378,-IGQoMfCbys3q1OHVemgMQ,Darren,106,2010-05-04 00:17:25,110,20,23,2,3.23,0,1,0,0,0,1,3,0,0,1,0
414400,u153qyPV9NQfSAdsauzBFw,Josh,60,2011-04-01 00:36:56,100,33,52,7,4.1,1,1,0,0,0,4,9,6,6,0,1
414469,JqkwKtRn28h5xXShoTVWjg,Franesco,80,2010-10-22 03:15:27,93,39,12,2,2.71,0,1,0,0,0,1,2,1,1,0,0
414487,1cTNJJdN6wZLmKNfQsQ23Q,Terrence,2,2012-02-19 19:38:35,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
414546,hY1Ih60jiEFFl-ikqIujUA,Kent,5,2011-10-05 19:29:29,17,0,2,0,5.0,0,0,0,0,0,0,0,0,0,0,0
414548,a7_njQJ1w_oV3v401xzXbg,Katie,22,2008-04-04 01:21:23,64,35,30,2,3.36,1,0,0,0,0,0,0,0,0,1,0
414621,owJnCKf6Unh-A9pQMMrKFA,Hadisha,23,2011-09-02 04:29:56,15,1,4,0,4.0,0,0,0,0,0,0,1,0,0,0,0
414690,Ru34Fb1yB8BKFZIELN_T2Q,Cynthia,5,2012-08-06 15:35:22,11,1,2,1,4.0,0,0,0,0,0,0,0,0,0,0,0
414791,fmlRXLLtaMbxB6HShVtoIA,Margot,3,2012-04-02 16:00:36,4,0,1,0,5.0,1,0,0,0,0,1,0,1,1,1,0
414820,Zn_p_8WmTG4PPo0qPgk9qg,Greg,10,2011-07-18 01:43:25,20,3,2,1,3.9,0,0,1,0,0,2,2,1,1,0,0
415030,kHzDTFdZBM-I_iG2Bd0mYg,natalie,5,2007-10-25 17:59:53,4,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0
415081,SNZvPhm0uqKtCYnCkfW-zg,Tim,28,2011-08-11 01:36:46,20,0,3,0,3.29,0,0,0,0,0,0,0,0,0,0,0
415120,oft79Pl9Zweh-1MqOExslw,Lisa,18,2012-01-13 18:52:14,31,7,8,0,3.29,0,0,0,0,0,1,1,0,0,0,0
415150,B6VMjOG27kzheD9tYCTE0g,Jake,2,2012-11-02 23:14:58,10,1,4,1,3.0,0,0,0,0,0,0,0,0,0,0,0
415151,tYELWPqk_Y3Z2T5TfDMNuw,Will,16,2012-02-14 01:10:12,21,4,9,0,4.8100000000000005,0,0,0,0,0,3,4,0,0,0,0
415160,FIetQAOrPX2B7R4rz7z5fw,Tierra,24,2012-08-20 22:58:15,19,0,4,2,4.33,0,0,0,1,0,2,1,0,0,0,0
415288,W6iVq-BNjgBZ1NfZpmHyiw,J,2,2012-03-05 19:29:38,0,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0
415373,2U5VJvQ17FtB0wAmpaMowA,Lauren,319,2012-01-10 05:52:24,500,93,149,17,3.75,2,0,0,1,0,18,12,9,9,6,1
415389,HbIi-oPZd-UnpbkR1y9HPQ,Maressa,20,2012-07-10 04:33:10,20,6,6,0,4.8,0,0,0,0,0,0,0,0,0,0,0
415415,Gw5zaTdUgpW6_eWGpPnRew,David,25,2011-09-02 01:53:46,21,3,5,0,3.93,0,0,0,0,0,0,1,0,0,1,0
415441,nXPD461oNkjVF8wRYXSRtw,Luc,188,2012-03-04 01:45:43,300,205,100,15,3.35,5,1,0,0,0,3,7,5,5,6,2
415568,v8vgPM629gorDCBm0XRqpA,Shervin,12,2011-10-10 23:00:57,11,11,2,0,4.0,0,0,0,0,0,0,0,0,0,0,0
415698,8_Oz03IdERaEC39y__3CWg,H,8,2012-05-27 03:35:28,8,2,3,0,3.42,0,0,0,0,0,1,0,0,0,0,0
415704,T1MoZ3zdSTYIEGl--PZ9lA,BettyAnn,7,2011-12-09 16:42:49,13,1,0,0,3.86,0,0,0,0,0,1,1,0,0,0,0
415843,GPSr4szwB7zBcGUFXrBhUQ,Gil,47,2011-05-27 17:47:19,40,6,3,2,3.58,0,0,0,0,0,3,0,0,0,3,0
415904,AWnIX2l30wtdfYlxNj_bPA,Jazz,17,2011-10-02 22:38:30,17,3,3,0,3.76,0,0,0,0,0,1,0,1,1,0,0
415991,AXabBCoyhV7PxHWDIPmSSw,C,114,2012-08-20 04:55:47,205,49,55,2,3.49,2,1,1,0,0,4,2,3,3,8,0
416072,u8lfewm4Ow8emFL99EogMw,Randy,6,2009-10-06 15:15:47,5,2,2,0,3.5,0,0,0,0,0,0,0,0,0,0,0
416152,Y9LL0fGyIZ01JcouqBV_Kg,Chuck,22,2011-04-09 03:24:25,21,2,7,0,3.95,0,1,0,0,0,0,0,0,0,0,0
416245,4LbJfsB_ZgrNwMM7EjacPQ,jessica,6,2011-03-31 21:56:09,17,0,7,2,4.29,0,1,0,0,0,4,2,2,2,1,0
416248,stQ7BdowM9VVwwNZDzTwYg,John,84,2010-03-31 03:00:07,181,38,39,3,3.72,0,1,0,0,0,1,2,0,0,0,0
416263,Kx0_pYgM9wQXydfsL9SZsA,C,27,2011-04-12 08:34:05,19,5,6,0,3.89,0,0,0,0,0,0,0,0,0,0,0
416364,pTfw8xWpDVdIUt0qVztzOA,Isis,305,2009-10-29 04:41:30,456,176,254,30,3.92,65,5,3,7,0,33,56,72,72,17,29
416365,5FuawPJYEz40Cq9_ZNXC8g,Henry,25,2012-01-07 16:46:38,17,7,1,2,4.15,0,0,0,0,0,1,0,0,0,0,0
416457,DNkVJ6Xu4xz5fDd6ywYDDw,Emily,37,2012-06-23 19:25:15,23,2,9,0,4.34,0,0,0,1,0,0,1,1,1,2,0
416465,lekDR7Vv9tNe2RRIgYbQIg,Katie,1,2017-08-23 00:38:06,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
416490,pPJ7p41aE6Affcz6L43jEg,Michelle,1,2012-02-27 16:56:36,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
416491,VPGWBEyK-URTIyyK2Lmraw,Kevin,39,2011-03-19 13:29:08,20,6,5,1,3.48,0,0,0,0,0,0,0,1,1,1,0
416554,6igxK233DYciD6qSItS2-Q,Kimberly,132,2014-06-02 05:08:12,879,388,715,87,4.18,35,1,2,3,0,64,82,81,81,1,47
416614,NeFobpLJgC_Mv46lrDFbQA,Kameren,15,2011-01-01 20:54:15,15,5,4,1,3.75,0,1,0,0,0,0,2,1,1,0,0
416631,iNtC7RAKxt5GM5eNkYqn3A,Sarah,16,2012-05-29 23:45:15,9,1,3,0,3.31,0,0,0,0,0,0,0,0,0,0,0
416632,i--G2RwdBoo05BT5hBhIJg,Krud,163,2012-02-28 04:10:05,180,31,31,4,3.87,1,1,0,0,0,2,3,2,2,0,0
416650,2GwMsC7hj-bIRJjKE5DC_g,Kristan,8,2011-12-18 00:17:44,6,0,6,3,4.63,0,0,0,0,0,1,0,0,0,1,0
416740,PZSJeUxv6Z12G2yHu-GtTA,Shawn,133,2009-04-26 03:48:41,98,23,28,6,3.79,4,2,0,0,0,3,13,4,4,5,0
416846,L2vLUuRqI71glNveR9ae-A,Minda,18,2012-08-28 02:20:28,13,4,2,0,4.28,0,0,0,0,0,2,0,2,2,0,0
416895,sfw1RvVbtzV4sAQv7en3XQ,Jenny,57,2012-05-29 18:42:57,25,4,9,0,4.29,0,0,0,0,0,0,0,0,0,0,1
416926,Ojg2s_AscrlZm4bT1r8yBw,Tiffany,44,2010-08-22 02:13:04,68,23,41,8,3.85,2,2,0,1,0,0,4,10,10,0,0
417063,vfcxIHTbhFiQ0JfYq4aXqQ,Kean,65,2010-05-02 20:44:42,74,10,8,1,2.85,0,0,0,0,0,1,0,0,0,0,0
417085,slQLUUKaaWDmU1HfBb-FKw,Danny,4,2011-10-06 00:02:07,6,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
417104,QwMMUBY9wQHYbx1wiX_luw,K,4,2009-03-27 17:01:19,19,1,1,0,3.5,0,0,0,0,0,0,1,0,0,0,0
417161,1IjOtLxxU9aUdXHwBCu1kw,Heather,12,2012-04-07 22:39:16,31,5,1,0,2.67,0,0,0,0,0,1,0,0,0,1,0
417195,yV1qcvnnCYtIQGwUBsnAyw,Helen,21,2008-03-01 02:46:22,19,2,11,3,4.71,2,1,0,0,0,1,1,0,0,1,0
417270,CfLvOgtBFYlPfqccup7V-g,Frank,40,2012-04-23 22:29:19,29,4,5,1,4.63,0,0,0,0,0,3,1,0,0,0,0
417271,1pKV7yV9jzx3hzS8F6ZqKg,P,56,2011-07-26 13:03:02,125,18,20,0,3.3,0,2,0,0,0,7,0,1,1,2,0
417348,yGvab0501SUGyK4eTiH2wg,Molly,11,2011-01-26 21:09:53,6,1,2,0,3.82,0,0,0,0,0,0,0,0,0,0,0
417355,YEnDA_WgozcpUxkGzyMbvA,Brendan,7,2012-09-11 15:49:35,19,2,6,0,3.38,0,0,0,0,0,0,0,0,0,0,0
417367,l4EyKt_zrMveo2-9z_NFRg,Helen,9,2014-10-31 05:23:54,3,3,2,0,3.22,0,0,0,0,0,0,0,0,0,0,0
417464,KnRUexrDFFIzGuPoGZsNUw,Natalie,26,2013-02-24 22:14:30,22,14,6,2,3.71,0,0,0,0,0,0,0,0,0,0,0
417474,mzn8TfGsmtrBHT8WcNa5eQ,Colin,8,2008-04-14 00:18:50,3,0,0,1,3.17,0,0,0,0,0,1,0,0,0,0,0
417521,FMh3B-OsqdDc5ZvZkJyzPA,Kay,295,2010-07-15 22:14:38,506,150,71,29,3.09,3,0,0,0,0,10,14,4,4,4,0
417617,SVrp9a1Gj9wt4Z0cY9GUfQ,David,23,2012-05-26 00:56:10,27,2,4,0,4.22,0,0,0,0,0,1,1,0,0,0,0
417632,wLwpRTa3mEwANMyObbSfIg,Jen,106,2010-01-21 20:10:38,176,39,87,7,3.94,5,1,0,3,0,6,7,10,10,1,3
417670,kQmnySXwdEB9s6XhLeg08g,Angelo,126,2012-11-30 03:27:52,112,39,29,5,3.07,1,1,0,0,0,2,7,3,3,0,0
417700,YmBVqfT9_zYWd-3TkYR6jw,Jessica,116,2012-03-12 04:41:09,287,93,96,20,3.82,4,1,1,0,0,3,13,5,5,2,3
417777,Ty9h_BTL1Cq40cvf7kzr8A,Cassidy,51,2016-08-15 02:31:46,68,11,36,1,3.6,1,0,0,0,0,3,2,0,0,1,1
417831,c1TwTxFoyWOanA7w4-31NA,Kim,7,2011-09-05 18:35:53,3,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0
417839,Eb-LDam2ZuxrbWigp5__Hg,Meredith,19,2011-11-20 20:11:23,20,7,7,1,4.42,0,0,0,0,0,0,0,1,1,4,0
417879,XF5HWkrtZQUmXDW5ghAPOA,A,30,2012-01-27 23:14:33,63,4,6,2,3.78,0,0,0,0,0,1,0,0,0,0,0
417962,EynC3vLN_r8B02DJvVHHDw,Holly,130,2012-02-05 07:28:43,167,28,41,4,3.86,3,1,1,0,0,10,5,15,15,8,0
418046,POvoXu1Mk2tqOSByxjl6Ng,Joshua,1,2012-03-19 19:51:49,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
418163,c_825JTzzYEg8OQrCuveKQ,Jackie,21,2013-02-13 01:30:49,11,0,9,3,4.59,0,1,0,0,0,1,1,2,2,1,0
418203,Ph9BW6LxBXYScbMemBD5WA,Christopher,29,2009-08-26 18:46:35,21,5,9,2,4.35,1,0,0,0,0,0,1,0,0,1,0
418226,7mhWDmnrpZ9Ga-JF2KN46g,Ryan,3,2011-01-14 17:37:07,2,0,2,0,3.75,0,0,0,0,0,0,0,0,0,0,0
418250,CRstbqrTTGEFQV96pQeGzA,Marissa,13,2010-11-29 01:09:30,14,3,2,0,4.07,0,0,0,0,0,0,0,0,0,1,0
418296,KTm7iLAeMoTUw_vvVWeCyw,Shala,3,2009-12-04 23:35:14,6,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0
418300,dVDhnTXA-jFFBWilQp-CoQ,Carmen,2,2009-10-14 14:28:44,2,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
418324,2XSTgII-JmlusUOaYQHa3g,Bryanna,8,2012-10-21 21:59:25,11,0,3,0,5.0,0,0,0,0,0,0,0,0,0,0,0
418328,4670pSdq6WNFstOJtvUUaw,Genevieve,32,2011-10-25 23:27:08,38,13,15,4,3.81,2,0,0,0,0,3,5,1,1,0,3
418481,8_YVKuRG6FG_937ie6_VqQ,Billy,8,2012-03-31 02:40:39,13,11,2,0,3.6,0,0,0,0,0,0,0,1,1,1,0
418619,ntmd5P6Tn-B1jEPImAgfag,Julian,4,2010-04-19 17:10:12,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0
418674,0LmFwDHzac5kqfLGd3vcPg,Lauren,54,2011-05-07 15:31:54,30,6,17,3,4.31,0,0,0,0,0,0,1,1,1,0,1
418735,X82iQ8OtVqA23iT4-QQ0HQ,Sun,37,2012-09-20 22:58:26,60,3,16,4,4.07,0,0,0,0,0,3,4,1,1,0,0
418764,21wkkMppjxxLUS9xF9E5FQ,Stephanie,682,2007-02-20 20:24:12,2883,850,1750,276,4.09,61,20,5,4,2,256,1386,205,205,71,40
418828,q_rup-l0WG7t6LpYlD4Gtg,Jenn,294,2009-06-02 04:44:47,566,113,245,45,3.86,13,2,3,2,0,11,13,19,19,20,9
418994,98p5l3jhMT3KGs17hdm26w,Melinda,90,2009-07-21 21:34:39,169,40,75,3,3.44,0,1,0,0,0,0,3,2,2,1,1
419016,lZeyDq5ZPHnnQnv3wk9ChQ,Ben,17,2010-09-27 17:12:59,19,1,3,0,3.11,0,0,0,0,0,0,0,1,1,0,0
419071,BwJKXCGrJ7DoAl0SOtuXQw,Laura,51,2011-05-09 18:27:56,45,10,13,2,3.47,0,0,0,0,0,3,3,0,0,0,0
419142,hIzEdNPuqAgnr12mMkELQA,Nadia,4,2011-05-26 22:42:23,2,1,0,1,4.75,1,0,0,0,0,0,0,0,0,0,0
419173,Ru5h0fvMbc-FiJI0g_GhRQ,David,4,2011-09-17 02:03:15,3,0,3,0,4.0,0,0,0,0,0,0,0,0,0,0,0
419188,gplqBS3DIDFCkGvDfJaifw,Kelli,31,2012-03-20 16:11:48,53,3,22,1,3.63,1,2,0,0,0,2,3,0,0,0,3
419195,g4rObuqo6QUUj9GWSDCydQ,Rachel,35,2011-02-04 21:36:00,34,8,6,0,3.29,0,0,0,0,0,0,0,0,0,0,0
419486,MHitIptx0RfVqmpqjALShg,Jim,42,2013-03-21 03:29:45,33,5,10,0,4.33,0,1,0,0,0,1,0,3,3,1,0
419508,90RJGcixcNWgFTjzIzYFuQ,Timah,24,2011-03-07 18:11:16,23,2,5,3,3.42,0,1,0,0,0,0,0,1,1,1,1
419543,XwUGQcwdzpQuxwb-Xjq4qw,Stefany,3,2008-05-28 09:10:51,5,2,4,0,4.0,0,0,0,0,0,0,0,1,1,0,0
419618,juK6La_Uar5ARAgf5V8_Uw,Patricia,86,2009-07-15 18:25:31,102,18,32,2,3.83,0,2,5,0,0,2,3,3,3,3,1
419701,tpg9_WeW81kvgEtDc_eG8g,Lauren,267,2012-02-20 15:25:51,235,48,101,10,4.27,2,1,0,0,0,6,3,8,8,17,6
419726,DSVCrPnnwLV9zwHRZu89Yg,Toya,26,2012-01-11 04:10:54,59,31,20,3,3.3,1,0,0,0,0,4,1,0,0,1,0
419738,rhN55z6tYUbP6BOVAlwFMQ,Doris,15,2013-12-23 03:17:15,11,8,5,0,3.13,0,0,0,0,0,0,0,1,1,0,0
419933,Mm3foAIquSke5X1-4iwXSA,Rachel,33,2011-09-02 02:31:57,32,6,10,1,4.29,1,0,0,0,0,0,1,0,0,1,0
420071,iBbBeRLoaPYZu6uqKRHLNg,Bill,37,2009-07-08 19:58:40,30,6,14,1,4.64,0,0,0,0,0,0,1,0,0,0,0
420239,358vcGE5PAEnKDbnbpNPOQ,Mike,16,2012-02-06 10:20:35,11,2,8,0,3.35,0,0,0,0,0,2,1,0,0,0,0
420264,EP26OjijjbdBuZPh5O8giw,Brendan,6,2013-02-16 21:08:54,5,2,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0
420476,78kT2VgzFtOR3o-_hrWSiw,Laura,9,2009-12-09 16:10:29,32,4,4,0,3.89,0,1,0,0,0,0,0,0,0,1,0
420488,SwNIyNqxJ0H-kEJGV0qzsw,Girl With Two Forks And A Knife,72,2011-12-07 03:23:58,110,26,15,4,3.31,0,0,0,0,0,1,2,2,2,0,0
420622,MqTP85Cs8rCH-rxxClw4Zg,JC,25,2009-08-31 02:19:52,64,5,34,3,4.04,1,1,0,0,0,0,2,0,0,0,0
420650,-yPDMzb9PrvHKEX91PArwA,Greg,37,2012-02-12 18:05:12,12,2,3,1,3.61,0,0,0,0,0,0,0,0,0,0,0
420661,fWdzlMPpodgAdVf6m01rRA,Gabrielle,171,2010-07-21 02:53:38,254,79,130,19,4.52,9,1,0,0,0,2,6,12,12,4,2
420703,EXMXxyVNv2I03QVK_YMTeQ,Doug,16,2013-07-10 01:24:43,12,9,3,2,4.95,0,0,0,0,0,0,0,0,0,1,0
420741,9asa9T67KSYD-QSzB6-kIw,Brandon,5,2011-11-08 13:32:28,3,2,4,1,3.2,0,0,0,0,0,0,0,0,0,1,0
420888,MV3HhGpV_Qv_6H3c3-qxaA,Ashley,4,2018-01-24 01:35:18,1,1,0,0,3.0,0,0,0,0,0,1,0,0,0,0,0
420916,FZZz7JBB4uxhcz2OTTBPJg,Lulu,7,2009-08-29 22:12:42,5,1,1,0,4.25,0,0,0,0,0,1,0,0,0,0,0
420948,6uFQm_Rg9nzJz9T8k0MoZw,Christine,163,2012-09-04 07:03:49,2596,1614,2111,141,4.05,182,21,20,9,1,99,164,215,215,73,105
421016,PFcm69rdmQyFCenqLhLzaA,Linda,6,2012-05-19 00:53:43,10,2,2,1,4.83,0,0,0,0,0,0,0,0,0,1,0
421049,EKDjr5q6b3KQzJCg0QoUSQ,Long,201,2011-01-16 20:10:30,174,47,49,4,3.66,0,1,0,0,0,3,7,1,1,0,0
421082,06oc3qqM0zUm-uxg_UiS5A,Nikki,8,2011-11-08 02:16:36,9,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
421127,J5EJAa3ZlWWjbZxgwKINtA,Carol,25,2016-09-13 01:37:52,18,8,7,0,4.26,0,0,0,0,0,0,2,1,1,0,0
