,user_id,business_id,text,date,compliment_count
211994,JqNa5WZcKQTN8KHFOADsWQ,0yElmJZHbfRJt4gmdot8Og,Good food but pricey. Lunch specials are $8.95 not including drinks. Kids meals are $4.95.,2012-08-01 21:02:40,0
212074,8eikjmWYSAGkbzKGa9323Q,nIxepiPUk5FUfL4u9EFfew,"I love this place! Great beer, delicious hummus and dogs allowed! Just grab drinks at the bar as soon as you get there--sometimes service is spotty...",2013-03-30 20:04:43,1
212241,soSo90kQfElc-3wkxZHPVA,vrQCClTDrPSbIHO-ub8qFg,Fast and fresh flavorful meal.,2017-12-02 04:10:51,0
212266,7FbAlZjhTqqNka_l7fdpTA,_O_KBH1MStcUkS1xk5pxsg,Fantastic vibes. Food. People.,2015-11-16 22:24:20,0
212394,2aQfy4hjNhWEzRsVEK8D0g,NIQWO-Q_F598XlAvZnFVCA,"Food is delicious, and staff is super friendly. Cheese balls!",2017-09-01 23:12:48,0
212441,iX-d9CF3HtbxQ6njVZ7Xpg,JUlsvVAvZvGHWFfkKm0nlg,Sunday-Funday!!!,2012-06-03 15:33:41,0
212466,O6rZ6mc2LHKyq6hRWD794A,9D7dDnaZZglUOj75xFy-nw,Now called Natural Nails... beware!!!,2018-03-01 14:26:41,0
212533,VRXlzKC-XTttfsHjTR0wyw,NIQWO-Q_F598XlAvZnFVCA,"Went back to Eureka after having a problem with dirt on my celery in my drink. The manager sent me a gift card after I wrote on yelp. However,  when I requested that they check the amount on the card I was told there was no value. The manager on duty said all she could do is put $20 on the card. My friend and I on our first visit spent nearly $50. Do they really care if a customer is happy. I gave them two chances.",2013-11-10 20:14:28,0
212633,2xpxDoxdxLTEipw21N3TGg,kgMEBZG6rjkGeFzPaIM4MQ,Thank god McDonald's is happening steak egg and cheese keep that shit classy!,2012-05-12 12:25:14,0
212824,kUYQIwhFHwtfmM4hiuwIzw,CcwoFjTVpQ72QPsUYvxtyA,Excellent service and fair pricing!,2019-06-29 11:46:04,0
213386,UI9HuDtGW_CQ198BK--v5Q,NIQWO-Q_F598XlAvZnFVCA,Restaurants responded to my concerns.,2015-05-06 17:58:26,0
213399,kyfSbTpsQmt-ljlHKrE-3w,lNsnmur2Df2oK9ywyY0H3g,Fantastic food with rich flavors. Great presentation and excellent service. Byob.,2014-07-27 06:08:46,0
213563,g2cAmU9RHKQNG0b9_8rx5A,Idjv5ldTN-4Q7QseD46AOw,Yummy!,2011-04-22 23:35:59,0
213575,P2tfoyQyTScGjhSPzACTZQ,LDepg4jhTLwxY2YN6YGHtw,"They have puffco peak atomizers, nice staff and alot of glass",2018-10-14 19:03:28,0
213595,6jnNF_t0rtaTRdiZaj843w,bN7KQSVbEmRVJnQEkl3vkw,answer your fucking phone you cock sucking mother fuckers,2020-10-31 05:45:11,0
213638,f-yMUiCeJ5ausEL8SsCycw,2g1ZiT6cM1NC4nJ8xS6EGg,It was delicious.,2019-05-09 23:04:11,0
213763,tvMktHZp9k52hkYlUpqQoA,xZfQSLDjtqqmF1JfluXZng,I loved the brisket tacos!! We also loved the nachos.,2020-01-25 19:03:54,0
213787,6H0Da1-YNKO40oG6iBInmA,_KSRzh-ZxwKB3YcRlZQsGA,Best soft serve in all of tampa,2019-07-13 19:05:28,0
213921,Qw98Zy8oUtIH1NUrMm1gXA,6Z89Ixagyc0mrVnyZHiIVw,The food is great and service amazing. I love this place.,2020-03-01 01:04:27,0
214059,l1mpj_8pS8AGSOdRQA_FWQ,kgMEBZG6rjkGeFzPaIM4MQ,This McDonald's is the definition of ghetto.,2020-03-08 18:43:53,0
214316,d7Sbvcwu1kmjPTdPARpnDg,dIpTuL2T1L98GQGU17IeSw,"Great atmosphere, happy hour and food!",2016-03-29 22:09:31,0
214391,O9m0V7aJql6CGZo4a3fNDQ,P6SiaPYpbduSSKt6lOAkuA,Food delicious,2019-11-25 03:21:07,0
214438,LbG_BcWs2jaOZQaMykZEtA,Idjv5ldTN-4Q7QseD46AOw,Pretty good. Will try again.,2019-10-12 22:33:55,0
214527,cn-YOM0kI0Q0cFR7-GqYFg,QWqKTWQ2OiDgo3dzNkpung,Best soondubu in Philly!,2011-12-13 00:40:53,0
214548,XF9b6VuL_g9c5Up8Q4SXcg,7IdIGemGZodDAA_9mJCigA,Great cinnamon rolls. Fast service.,2018-06-10 18:08:48,0
214628,q08VBMv4Lw7W0FB9QWYvNQ,NIQWO-Q_F598XlAvZnFVCA,What a gem. In the heart of Santa Barbara outside seating for great people watching.,2015-05-12 13:05:09,0
214813,QvDHBnZgGPnRXH9rt2QdVg,JUlsvVAvZvGHWFfkKm0nlg,Pig wings!,2013-06-05 23:47:58,0
214923,mUFbHqxDWjptQntKJamtGA,MuJBELBk9VXJjH0tryDh1w,Good food!!!,2019-07-01 21:05:29,0
215076,G1PcVLtWSB1tgr2VW2GWxg,S2Ho8yLxhKAa26pBAm6rxA,"Food was good, wait staff was great.",2021-12-09 18:39:12,0
215080,zmPk_2nUeCAvlV9qwcaTVQ,Gtsj1UxOCIaHILzU2szHiQ,Amazing chai latte and the acai bowl was bomb!,2021-11-12 13:58:44,0
215083,KH-A5SpbDf95ma146QnYBA,c_wrQJRAH478aAWJajPZ5g,Love the chicken kebab and gyros,2017-05-29 07:42:28,0
215327,afUhfeNX8HP54iYLkpvZWQ,Wc-c_hQK4vFCl9keeVTUZw,Terrible. Don't waste your time or money. Sad that such a great location is wasted.,2019-04-12 22:41:37,0
215468,4XN459DHWlfTyyh7KL9eUQ,_KSRzh-ZxwKB3YcRlZQsGA,Great selection. Good prices. Outdoor seating under shade with a drinking fountain. Cash only!,2011-03-20 20:37:12,0
215572,aHt9vIPtZdtIx_BykVwI5w,h5gcHaJUVf9W-ZOQ1fpg0A,Best gelato ever!!,2019-06-26 02:15:40,0
215611,zmPk_2nUeCAvlV9qwcaTVQ,Gtsj1UxOCIaHILzU2szHiQ,Unreal Acai bowl and amazing vegan chai latte.,2021-12-04 10:25:48,0
215653,m3-EZqJX9Bhj2tZpvPt5bA,S2Ho8yLxhKAa26pBAm6rxA,"Don't sit by the door , the heat from the outside kinda assaults you .",2016-07-03 22:53:15,0
215687,441HhFTO52-6XAmhcysLJA,NIQWO-Q_F598XlAvZnFVCA,"Always fun, always delicious. The service is great. Would recommend for a casual dinner or lunch",2013-07-09 02:47:35,0
215761,0a7CYa9hnCcaBZwXXaTYiQ,c_wrQJRAH478aAWJajPZ5g,The falafel sandwich was excellent!,2019-10-03 21:47:46,0
215836,1W3Dcl5a_lHWZNUTZ5fukw,hYonVJe6xzVBHHT2FLo4zg,Awesome food...,2018-08-11 23:01:45,0
215882,mp-wsPMp0alT7Jo7FpsKMA,6Z89Ixagyc0mrVnyZHiIVw,always great food.,2019-08-30 02:29:19,0
215901,tv3Hm0AhvCIWOC_iZU8MAg,JUlsvVAvZvGHWFfkKm0nlg,"Good food, bad service",2018-07-02 00:24:31,0
215933,P2tfoyQyTScGjhSPzACTZQ,LDepg4jhTLwxY2YN6YGHtw,This place had the OG puffco peak atomizer. Nice glass too,2018-12-02 14:28:10,0
216142,opkHWZ7rK03yQelHR0z9Og,S2Ho8yLxhKAa26pBAm6rxA,Not recommended.,2019-07-24 00:54:35,0
216299,h5RyXDxkljCHLDKAYkZouw,KYaxFTVWG_opECuNpdrUKw,Fantastic Establishment,2020-08-01 02:01:27,0
216367,pRd6Qn3_TEgI4sPGFl1FbA,fimN43BUUakBXeRUQqkYvA,"Nice locations, small inside but cute look. Outdoor seating is available and fun when it's warmer",2010-01-22 22:48:42,0
216474,S3BU6D3IJ8W3gKb4dZnQZA,hYonVJe6xzVBHHT2FLo4zg,"Great casual environment, quality food, friendly staff",2019-03-31 01:20:27,0
216700,TmTZ5Qmci4H3SdenEXlSPA,JUlsvVAvZvGHWFfkKm0nlg,"Great scene, really good food... Full of flavor. The portions are a little small compared to your standard burrito place.",2010-11-04 23:29:26,0
216804,K1nq5DChW-Ils8uY-groig,hYonVJe6xzVBHHT2FLo4zg,Just not very good. Much better places to get food and drinks in Germantown.,2019-07-28 14:33:39,0
216820,DI2HZb8gn28hSGmynu1Dag,vrQCClTDrPSbIHO-ub8qFg,"Quick, healthy, and delicious my favorite place to go after a workout.",2018-10-17 14:37:48,0
217056,LCPHGdOisbfvZzzSapsaBA,4lK7txpKqZmUAHomMdM83A,Perfect hair cut for my fur baby every visit! You are the best Jose!!,2017-09-13 23:35:04,0
217070,V09pKymB8bBhn2VQRKguuw,dIpTuL2T1L98GQGU17IeSw,Awesome salsa!,2014-03-02 22:41:15,0
217160,BB7iAAA3XlHHRj5_wc9wYQ,JUlsvVAvZvGHWFfkKm0nlg,Spicy margaritas!,2010-02-17 03:53:12,0
217165,NJPX9toi-FlrK7M8pNer0Q,2kOGFDJ9v4T9AzuKWhwl2g,Go healthy with a Mochasippi with akin milk & the sugar-free flavor of your choice!,2012-07-05 13:40:48,0
217224,lP9uTsbsVTSPflKIbxvLNA,JZVK_yoV48O_2gDykG_1Ow,Come on sixers tie this series up.,2012-05-18 23:55:16,0
217258,bLZpv_NhMOONxuKeVD5sOA,JRlhfgSJdEElKr3MrvIEtA,Kory has done a few piercings on me and is by far one of the BEST piercers I've met!!! The staff at Sinnister is amazing also. Definitely my favorite shop to go to.,2014-02-10 00:55:41,0
217287,rv17s59EfhPtr0RtTrhVgQ,ZCURd9PiH4qdEjQfrIZzFg,Had a great lunch here. Great service and food. Beet salad with goat cheese and balsamic was excellent.,2012-10-06 20:08:19,0
217310,XP-yvzg1nNaN6iYNBgx89g,nIxepiPUk5FUfL4u9EFfew,Great lunch buffet. Get the pulled pork and try the potato salad.,2011-08-10 16:52:48,0
217385,IiAnpIyQf_QjTWZV-PUhrA,nIxepiPUk5FUfL4u9EFfew,"Relaxed, great wings and great beer. No tvs make this place great.",2014-10-14 01:21:32,0
217395,30RAjSjWOTFWBThUCNOTFA,3slJKckw5feGTOHopRTiPA,Cashiers were rude and would not honor the 10%off Yelp coupon.,2016-05-28 16:31:06,0
217707,lP9uTsbsVTSPflKIbxvLNA,JZVK_yoV48O_2gDykG_1Ow,Phillies ahead 2-1,2011-05-24 23:43:51,0
217719,X3VvIYFBO1xHsuMhNIp4vQ,JEHLdDbFMS1tEMSgaKfJxA,I love the Caesar salad here!,2011-10-02 17:43:21,0
217748,U1hTQPf64Cc3yyhoppia3Q,JUlsvVAvZvGHWFfkKm0nlg,"Chips, pico and salsa verse for $1!!!! Plus a sweet citywide",2014-04-02 18:15:10,0
217786,M1UPtB58EWGZLn_AJJvf6Q,lNsnmur2Df2oK9ywyY0H3g,The food here is delicious.,2013-04-27 00:02:17,0
217866,dhWMD1YiL-YZpyRlS47sAQ,JUlsvVAvZvGHWFfkKm0nlg,Margaritas,2012-05-27 23:42:51,0
217924,dhWMD1YiL-YZpyRlS47sAQ,JUlsvVAvZvGHWFfkKm0nlg,Bam!,2012-04-29 17:27:48,0
218001,GYesV6MWOJlngG1X8gUtyg,buhO8vRCaEoNvlxU0AJRpQ,Coffee break....a double expresso!,2012-07-24 19:53:21,0
218022,K9ejqgRQsGQOuM43hKtN8Q,C3-FHGw5P9nWvJOGvpsZzQ,Chill lil casas! Visiting my 89 year old 2nd cousin and his incredible WWII Memorabilia and photos ... Blessed.,2012-03-30 03:33:59,0
218023,4bxRe4sjMqTzoPyfKhmF0A,NIQWO-Q_F598XlAvZnFVCA,This place is barely a month old..it has that umami burger restaurant feel to it..  Hopefully the burgers here are just as good as umami,2012-10-03 02:52:33,0
218293,Jm8oyVQLVmPz_hhlC-F_Tg,KkpAwKzn5olmxH2K2GauNw,As great as the food is this place treats their employees like garbage.,2018-03-07 00:54:48,0
218307,lP9uTsbsVTSPflKIbxvLNA,JZVK_yoV48O_2gDykG_1Ow,Pense is playing.,2011-07-30 23:19:06,0
218316,XP-yvzg1nNaN6iYNBgx89g,nIxepiPUk5FUfL4u9EFfew,Weigh your plate for lunch. Pulled pork is awesome. Sausage is spicy. Sauces are all good.,2011-04-13 17:16:59,0
218397,jSdglUdaRsRp4z6D8GG_5Q,S2Ho8yLxhKAa26pBAm6rxA,The Charbroiled oysters are a must.,2016-07-24 02:02:34,0
218405,PuSksB9Z7aoh71IgRgwCag,lNsnmur2Df2oK9ywyY0H3g,"Really good food, nice atmosphere. Finding parking was a bit of a challenge. B.Y.O.B would definitely go back though. Checked in with Yelp and got free ceviche.",2018-07-14 02:20:35,0
218436,SmySnC3p75m6uz4wi-zBKA,lNsnmur2Df2oK9ywyY0H3g,Simply the best restaurant in my new neighborhood of Lambertville,2016-10-04 22:18:38,0
218556,NQcgSwiyezS0s981JULeew,wi4F4NUvxn7UWHvQ1Iiz7w,The food and drinks are of high quality and the atmosphere is very comfortable,2017-05-20 15:44:17,0
218608,6viVirtCJ7L2kwYd5sGEbg,2g1ZiT6cM1NC4nJ8xS6EGg,Watching Sydney inhale her cheese pizza!,2013-04-20 22:13:50,0
218616,zGfpY-nWY93BjCIW2Boj4g,6Z89Ixagyc0mrVnyZHiIVw,.,2019-08-16 18:43:29,0
218628,ay5uVPhJjNpPXGJxGUrl6A,UX3eq0WsVva-cqlVrzyzFg,"Yummy Chip's and Salsa. Burritos with carne is good, but needs more meat. Horrible hostess service waited almost 10min for a small table for a family of 5! Waitress service OK.",2014-07-10 04:56:47,0
218706,Qf4WNt6c1G7MtkUG4tA_EA,UX3eq0WsVva-cqlVrzyzFg,Margarita's from Hombres is too die for!! ;-d,2011-09-01 23:25:26,0
218872,lP9uTsbsVTSPflKIbxvLNA,JZVK_yoV48O_2gDykG_1Ow,Phillies games are great here,2011-06-22 02:01:54,0
218971,dhWMD1YiL-YZpyRlS47sAQ,JUlsvVAvZvGHWFfkKm0nlg,It's comfort food at this point,2012-06-03 17:48:16,0
219194,RsYEPPdDIABvOE4_b05s8g,qwOHMS_GcwDMY8z55_naUQ,This place is great!,2013-03-04 14:07:11,0
219271,lP9uTsbsVTSPflKIbxvLNA,JZVK_yoV48O_2gDykG_1Ow,Phillies and a Bud  = summertime.,2011-06-28 23:07:24,0
219344,lP9uTsbsVTSPflKIbxvLNA,JZVK_yoV48O_2gDykG_1Ow,The crabs are in.,2011-06-01 00:38:04,0
219418,ySTF49jfRCT7-AfqBIJTPg,6bpM6wCmdp6qZGTQbiR3-A,Logan's continues their reputation for slow service.,2013-02-11 01:03:54,0
219461,7QVaxZDJUnyJReZy9FtFNQ,JRlhfgSJdEElKr3MrvIEtA,.,2015-10-27 05:39:34,0
219600,9GTdFuos34Jd1B86usnBWA,5lGOPqwxBNR9hfA9mFr2vA,Best place everrrrr,2017-05-05 04:26:15,0
219683,3Jyd538YXbc-m1UEcvtOlA,hYonVJe6xzVBHHT2FLo4zg,Great food and great people!,2014-05-14 01:10:20,0
219784,aUBf2dfm0IoXhK2veIT3hQ,cN4Y09a7clgjFd1tY-wSZw,Good food and drink. Consistent.,2014-04-13 21:54:26,0
219787,LiYtkk08dLK_O0sczWp-IQ,QWqKTWQ2OiDgo3dzNkpung,Pickled cucumbers are slammin. Tofu soup and rice in stone pots. Thats what im talking about.,2012-06-21 04:45:07,0
219802,dhWMD1YiL-YZpyRlS47sAQ,JUlsvVAvZvGHWFfkKm0nlg,Margaritas,2012-04-13 22:16:35,0
219872,nHYnN1QH5sr620zFoz28Og,8zzOcodws_GwKokAWDD6Ew,"We really enjoyed working with Jordan. He is very personable and easy going. The ""Urbanology"" collection is really nice.",2017-04-27 01:27:53,0
219984,GYesV6MWOJlngG1X8gUtyg,6Z89Ixagyc0mrVnyZHiIVw,Birthday dinner for John with David & Peggy!,2012-02-24 00:03:38,0
220072,RMW_8hbLaM9IV9hG6WKlyg,tUhPRgJ7mBx-1fGef7Nv3w,Amazing,2019-04-04 13:10:08,0
220163,yGDOS88sRoUgymeY9JRH-Q,S2Ho8yLxhKAa26pBAm6rxA,Loved it. Try the sampler. Four dishes all at the same time.,2019-09-10 17:31:14,0
220232,90WeCLS3R47Eifyq-ZQqqg,KEiGlniuU6mMmlagQpZv1g,These guys are great quality work guaranteed work very friendly,2017-07-13 20:18:54,0
220237,gaxYpcPp_Nf282Ff4oq93A,9D7dDnaZZglUOj75xFy-nw,"First nail salon I've tried in SB. One plus is that they use new tools for each client! The technician I felt, just went through the motions. No personality at all. I'm used to very good leg massages and foot scrubs. This was just average. Might come back but going to check out other places first.",2012-07-09 18:39:21,0
220283,N8uFRhKJx4sjaeUk6XDY_A,UX6y4Tbwsm0Y2kpgKsrxFA,Very friendly staff! Everything was excellent.(:,2020-02-12 03:27:54,0
220431,KWIcAPjHP9ojB1_Z14TBog,-Tnsc_b8dsWuAq1wQugKZA,Arroz con pollo is my favorite here! Staff is very friendly.,2021-08-04 12:10:43,0
220432,QxNIX9KmRxemXjhDshnbRQ,Idjv5ldTN-4Q7QseD46AOw,Food was amazing,2019-04-06 05:12:07,0
220471,SgxRN89fISz-P3hrxGa4zA,5cz1XbgalpQ89gsNQwneVQ,The Veal dishes are amazing !!  The gnocchi with the white sauce excellent !!,2018-12-20 01:17:32,0
220586,2q_POm78UEmUQAE3k8YBxA,5cz1XbgalpQ89gsNQwneVQ,Excellent will be back,2017-10-07 23:34:51,0
220772,6EvdRhZUKac2N_Ay5NjJCw,QWqKTWQ2OiDgo3dzNkpung,Been a while but I've been going here for at least 15 years and it's still the best,2020-11-15 22:25:59,0
220962,lP9uTsbsVTSPflKIbxvLNA,NQ01WqVX0tojNHKn-0sFww,Nice networking event. Finishing my beer at the bar waiting for Phillies game to start.,2011-07-18 23:51:27,0
221013,RdSsuVeD4TOxOxCqMfWeMg,dIpTuL2T1L98GQGU17IeSw,Get the ginger peach tea.,2012-09-17 19:34:21,0
221102,CTuJdsxWdJL4SX3_PlJICg,6Z89Ixagyc0mrVnyZHiIVw,So so. Crab cakes not good. Grouper had a smoke flavor from bottle taste. Not expected for a seafood place.,2015-11-24 01:06:52,0
221103,VTR-U9JZ4PdLqqJm2gJ5mw,H2nFgEFitRk7ltE8IRH0xA,"Starting MAY 31, Steal a Game, Steal a Taco"" deal is back and you get a chance to receive free Doritos Locos Tacos if an away team wins, or ""steals,"" a game during the NBA Finals.

This year, America can tune into the Finals starting May 31 on ABC. Should the road team win Games 1, 2, or 3, America will receive free Doritos Locos Tacos on Wednesday, June 20, from 2 p.m. to 6 p.m. at all participating U.S. Taco Bell locations.",2018-05-18 09:41:03,0
221234,34vw7kif7jw-h2cHYL27GA,OrE8LhQpKVXTA6gJyu5G9Q,We come here twice a month!   Pho is sooooooo good!!!,2022-01-11 17:50:58,0
221247,vHdZZ4ZXqghcMpoq4Q7xLA,lNsnmur2Df2oK9ywyY0H3g,"Great spot, guacamole is slamming.  Here with 2 Mexicans and they approve",2013-04-28 21:41:20,0
221255,6uWeOqtt-VWQmYZpMj4zsQ,7IdIGemGZodDAA_9mJCigA,Not too bad. good service. Food was okay. Will repeat.,2016-09-13 10:53:53,0
221315,lP9uTsbsVTSPflKIbxvLNA,JZVK_yoV48O_2gDykG_1Ow,First Phillies game of season at. Bonks is a good one.  8-2 Philies,2012-04-15 20:27:34,0
221391,xSE3JxCf9kRluBCZ6a6E_g,p3QzxYDXLs6AthCldH-_Og,Good price good service,2019-06-03 17:06:21,0
221467,B1LXICDJojXf23xlsLyKtA,6U0ZweWWWQUzea2rF4zKgQ,Love this place!,2021-06-17 17:20:28,0
221512,dPUAAufbcN3ya32D4mxaBg,NIQWO-Q_F598XlAvZnFVCA,this place is so yummyyyy!!!! it's super chill and laid back i love it!!!!,2019-02-17 22:38:27,0
221736,z4vf1-cs6it9dlpIdzhpBA,dIpTuL2T1L98GQGU17IeSw,Friendly service and great food,2017-02-02 22:42:18,0
221895,D1NiBzMghr2VQ8QNnalpEg,dIpTuL2T1L98GQGU17IeSw,Love it love it love it. Bird and pig and the cure are my go to!,2018-06-13 23:39:26,0
221969,tZNZ8iQCqCttFWFyUrA2cQ,jZopvCpfHl3S5eSMDjizpg,Amazing service. Super friendly and great haircuts.,2021-04-28 18:30:01,0
221979,lP9uTsbsVTSPflKIbxvLNA,JZVK_yoV48O_2gDykG_1Ow,Cliff Lee hit a home run,2011-07-09 21:40:18,0
222018,lP9uTsbsVTSPflKIbxvLNA,JZVK_yoV48O_2gDykG_1Ow,Phillies in 100 degree heat,2011-07-22 23:49:44,0
222173,YHPOi99FvNXejjvSecD_ng,f_xxwfH2g_WkOdtDq5LFNg,Place is small but food is cheap.  Had the breakfast burrito #1 yum!,2014-05-01 15:35:49,0
222230,GlROL0hoSpOgVOnKCTRoOA,jBCgQ6nZDsMCWU7eaSxOpw,Great BBQ and sides to take home to the family,2018-11-07 21:50:41,0
222460,dhWMD1YiL-YZpyRlS47sAQ,JUlsvVAvZvGHWFfkKm0nlg,"Gunning for the ""duke"" title",2012-05-17 22:32:00,0
222505,lP9uTsbsVTSPflKIbxvLNA,JZVK_yoV48O_2gDykG_1Ow,Worley pitching great against SF,2011-07-27 00:14:00,0
222572,SjXpozzSV1aDjPOl147X0A,xh7mQ46QUMswpugKJFmppQ,The best food korean and good service,2021-07-03 01:57:36,0
222588,ZbpTH1XFEHdFOBG0avzgBQ,5eldbLrF_oodWvu1VuEP8w,Great place. Love the dancers,2015-12-07 03:54:31,0
222996,SiZr308FdKmyWEXTANkNbA,59jkCUm4yHciKL1KW_1HJA,I found my new favorite pizza place!!!,2021-01-03 19:47:45,0
223082,Po0QuW6je7EMeqVsWz6EMQ,JEHLdDbFMS1tEMSgaKfJxA,Ava and chaney are cool af,2021-06-22 03:35:33,0
223124,enlQ74b5608cB8F2maFllA,malQmrNXbb-uFVwTnYdyKA,My second and it still sucks ...won't be back,2017-11-29 23:53:09,0
223157,WxtrpidMARuHDstOrBRDZw,UaXTbNrj2zujneTb_TS27g,Check out the vintage Porsche tractor in their showroom!  They also had an early 60s Porsche in service. I'm a sucker for history.,2015-08-22 14:32:46,0
223178,EupubbWEswHcH6EIShIVFA,n0L296khwg_mQ0c_scSCHA,Will never go back. Meat is crap.,2017-11-03 00:39:08,0
223267,o6bpS6Q-xzce3zl-U2SKEQ,TMuqeJ5fHFn9gNkplDnMqw,A+ on the pistachio and almond joy. I drive an hour for this place.,2021-02-05 20:57:37,0
223272,JVX0M12Ofex75uk2qRqlZg,rBE5TT_ndOOczNBrbRnJwA,best hummus ever.,2017-02-26 20:39:08,0
223283,635xydfOH4fF7LPYUW8XSQ,jZopvCpfHl3S5eSMDjizpg,Mckenna did a awesome job cutting my hair!  I'll be going back!,2019-09-27 00:57:54,0
223576,ah1g6wZfpKPbq0uHQrQ9CA,_KSRzh-ZxwKB3YcRlZQsGA,Staff isn't the most friendly but the price is fair and products are good,2021-12-27 19:38:56,0
223582,7MqOVacNELpW9BGLTFmU5A,edO1Rej_-_I4vPSVYIZ5NQ,Taking a break from ICU...,2012-03-28 00:04:16,0
223655,taGNogSakud5Kyr95PQRcQ,w73ltrbV2h1VwcJca_wwzA,Best place I am in heaven,2012-12-17 19:13:17,0
223745,EgKupU289KSKaxZy8oz60A,Wj7clIaMhJmWuR7MuMjoeA,"Fun place to go play pool at, staff are jerks.",2015-01-15 04:33:11,0
223759,7QZX5yh1yoL95AARnSpqCw,S2Ho8yLxhKAa26pBAm6rxA,Fries are the best. Wasn't crazy about the alligator po boy,2019-08-24 23:58:10,0
223806,8oa0BAkx2Z-Vs0ctIRIsMA,Idjv5ldTN-4Q7QseD46AOw,"Fantastic chicken and rice, and the lunch special is a great deal.",2019-06-10 16:58:18,0
223828,oKxPbySkLq1IBhQdBuYimQ,ygS0u9G_VUeV0nF-iVDRQg,We go here all the time. Food is always good.,2021-09-05 21:14:49,0
223834,dhWMD1YiL-YZpyRlS47sAQ,NQ01WqVX0tojNHKn-0sFww,Work lunch,2012-04-18 17:25:37,0
223998,3kISFOVW7S9-ZHjGoPkKnw,5lGOPqwxBNR9hfA9mFr2vA,Awesome Mac & cheese! Excellent service!,2012-07-13 23:36:05,0
224041,cDsZu7mXpQcLTd04XT9jEw,Idjv5ldTN-4Q7QseD46AOw,This place is delicious!  I had the Lomo salteado  best ever.  Smoothies too,2016-01-09 00:18:26,0
224049,2q_POm78UEmUQAE3k8YBxA,5cz1XbgalpQ89gsNQwneVQ,Excellent will be back love the food &the menu & the Service was great,2018-05-14 19:35:37,0
224104,2q_POm78UEmUQAE3k8YBxA,5cz1XbgalpQ89gsNQwneVQ,Excellent will be back love the food the menu & the service,2018-03-01 15:12:26,0
224295,yTwVdHBlXun70-YBPDoWEw,rBE5TT_ndOOczNBrbRnJwA,Chicken fontina and the shrimp ceviche are amazing ... oh and the hummus is absolutely divine!!!,2014-04-22 15:43:30,0
224323,ZpiBDmyFDwuQ0ixDl7wuGQ,iZqdoqow3e7-D71_Lx_2Eg,Watch'n em CLAP!!!,2011-12-02 02:34:06,0
224566,jAockP7I1pXqOWAUWsn5QA,NIQWO-Q_F598XlAvZnFVCA,A,2017-04-04 04:58:01,0
224583,HS0CYt6z1wm2gzSZLl_nBg,GMjmrbksSxabPHYmhjsOEw,Great place!,2020-08-15 18:52:29,0
224795,rY2RKcP_HAk9VWZ70UQGMw,NIQWO-Q_F598XlAvZnFVCA,Amazing burgers and kid friendly! Good burgers and beer,2015-02-25 04:12:24,0
224817,r5unyxm-sWJTAq7WuUOzwg,kLG2-BOk3YHDXS8PCxekZA,Best old school bar in Nashville.,2016-05-02 23:13:15,0
224852,Mg4R-VwMJ2m0RSd8AWNfqw,OrE8LhQpKVXTA6gJyu5G9Q,so goooooooood！！！！！,2015-07-18 04:02:46,0
224907,Ox8hVDe5UFBgUvfHOJn8qw,lNsnmur2Df2oK9ywyY0H3g,"First time having Peruvian food, I ordered Ceviche, everything was nice except there was a hair in my dish. I was a little bit disgusted by it but I was in a great mood and i was have a wonderful day in New Hope, so I ignore it and gave nobody trouble .",2013-04-19 04:52:57,0
225061,likVZH7lEFg1EsTRSr3WNA,WtUxi5n8KlQdfgHZfB2Fqw,Good chicken with reasonable price.,2017-07-04 23:52:17,0
225084,ponidH39naCDNFHZoMEIhw,6Z89Ixagyc0mrVnyZHiIVw,Brandon and Alex are fantastic. They rock the Friday's nights here,2016-03-12 00:35:03,0
225092,er1UpHJsn8GddZ4EogOf3A,xIz9cCuddNbDUcItCo5V0g,Fri & Sat nights it gets crowded after 10 and the party kicks up nicely with good music and attractive party goers.  Some DJ and live band.,2011-07-22 14:46:42,0
225156,2IOH2V-IHhQkwTHkBlXmRA,7hpUoYdAVToZXwuPRgoqdA,Hot in summer time,2017-04-05 19:35:39,0
225192,hZ3maf2tTsaMhPL0yzik9w,UM6XgOtTX4DWWcGDTWtjEg,The dumplings are incredible! This paired well with the Knob Creek they bought a whole barrel of just for the Handle Bar.,2013-09-23 03:03:04,0
225279,H3ghfmBgyK3rer7kF4wtAg,lNsnmur2Df2oK9ywyY0H3g,Trying BBQ skirt steak today!,2012-05-05 21:59:56,0
225330,H3ghfmBgyK3rer7kF4wtAg,lNsnmur2Df2oK9ywyY0H3g,This California girl LOVES their sopes & tacos!!!,2011-12-28 20:30:02,0
225412,R01RNlAETWuYdnstaoJmrw,DBLGuRJ8NaDsanzoaIw2rw,Jazz artist made this place fun,2014-01-12 01:40:32,0
225417,F2mcD59_MBu26Ce6-G6Jtg,Af2UlNzQSiZCapJ6qtwu6g,I don't eat red eat.,2017-03-18 18:20:00,0
225470,WTaF7R7Oyz6TR8bIk8QL0g,2vsHDnVOwO54rKCt1An3pA,Not quite Venezia...but good nonetheless.,2011-11-10 03:05:56,0
225552,XZ8n1LE_9ZK2Mz6rCYwTJg,JZVK_yoV48O_2gDykG_1Ow,Excellent food and drafts. Great service.  Love this place!,2017-01-29 12:35:16,0
